id,libro,capitulo,verso,texto
29089,Gálatas,2,12,"12 Cuando llegó por primera vez, Pedro comía con los gentiles que son cristianos, quienes no estaban circuncidados; pero después, cuando llegaron algunos amigos de Santiago, Pedro no quiso comer más con esos gentiles. Tenía miedo a la crítica de los que insistían en la necesidad de la circuncisión."
29090,Gálatas,2,13,"13 Como resultado, otros cristianos judíos imitaron la hipocresía de Pedro, e incluso Bernabé se dejó llevar por esa hipocresía."
29091,Gálatas,2,14,"14 Cuando vi que ellos no seguían la verdad del mensaje del evangelio, le dije a Pedro delante de todos los demás: «Si tú, que eres judío de nacimiento, dejaste a un lado las leyes judías y vives como un gentil, ¿por qué ahora tratas de obligar a estos gentiles a seguir las tradiciones judías?"
29092,Gálatas,2,15,"15 »Tú y yo somos judíos de nacimiento, no somos “pecadores” como los gentiles."
29093,Gálatas,2,16,"16 Sin embargo, sabemos que una persona es declarada justa ante Dios por la fe en Jesucristo y no por la obediencia a la ley. Y nosotros hemos creído en Cristo Jesús para poder ser declarados justos ante Dios por causa de nuestra fe en Cristo y no porque hayamos obedecido la ley. Pues nadie jamás será declarado justo ante Dios mediante la obediencia a la ley» ."
29094,Gálatas,2,17,17 Pero supongamos que intentamos ser declarados justos ante Dios por medio de la fe en Cristo y luego se nos declara culpables por haber abandonado la ley. ¿Acaso esto quiere decir que Cristo nos ha llevado al pecado? ¡Por supuesto que no!
29095,Gálatas,2,18,"18 Más bien, soy un pecador si vuelvo a construir el viejo sistema de la ley que ya eché abajo."
29096,Gálatas,2,19,"19 Pues, cuando intenté obedecer la ley, la ley misma me condenó. Así que morí a la ley —es decir, dejé de intentar cumplir todas sus exigencias— a fin de vivir para Dios."
29097,Gálatas,2,20,"20 Mi antiguo yo ha sido crucificado con Cristo. Ya no vivo yo, sino que Cristo vive en mí. Así que vivo en este cuerpo terrenal confiando en el Hijo de Dios, quien me amó y se entregó a sí mismo por mí."
29098,Gálatas,2,21,"21 Yo no tomo la gracia de Dios como algo sin sentido. Pues, si cumplir la ley pudiera hacernos justos ante Dios, entonces no habría sido necesario que Cristo muriera."
29099,Gálatas,3,1,1 La ley y la fe en Cristo ¡Ay gálatas tontos! ¿Quién los ha hechizado? Pues el significado de la muerte de Jesucristo se les explicó con tanta claridad como si lo hubieran visto morir en la cruz.
29100,Gálatas,3,2,2 Déjenme hacerles una pregunta: ¿recibieron al Espíritu Santo por obedecer la ley de Moisés? ¡Claro que no! Recibieron al Espíritu porque creyeron el mensaje que escucharon acerca de Cristo.
29101,Gálatas,3,3,"3 ¿Será posible que sean tan tontos? Después de haber comenzado a vivir la vida cristiana en el Espíritu, ¿por qué ahora tratan de ser perfectos mediante sus propios esfuerzos?"
29102,Gálatas,3,4,4 ¿Acaso han pasado por tantas experiencias en vano? ¡No puede ser que no les hayan servido para nada!
29103,Gálatas,3,5,5 Vuelvo a preguntarles: ¿acaso Dios les da al Espíritu Santo y hace milagros entre ustedes porque obedecen la ley? ¡Por supuesto que no! Es porque creen el mensaje que oyeron acerca de Cristo.
29104,Gálatas,3,6,"6 Del mismo modo, «Abraham le creyó a Dios, y Dios lo consideró justo debido a su fe» ."
29105,Gálatas,3,7,7 Así que los verdaderos hijos de Abraham son los que ponen su fe en Dios.
29106,Gálatas,3,8,"8 Es más, las Escrituras previeron este tiempo en el que Dios declararía justos a los gentiles por causa de su fe. Dios anunció esa Buena Noticia a Abraham hace tiempo, cuando le dijo: «Todas las naciones serán bendecidas por medio de ti» ."
29107,Gálatas,3,9,9 Así que todos los que ponen su fe en Cristo participan de la misma bendición que recibió Abraham por causa de su fe.
29108,Gálatas,3,10,"10 Sin embargo, los que dependen de la ley para hacerse justos ante Dios están bajo la maldición de Dios, porque las Escrituras dicen: «Maldito es todo el que no cumple ni obedece cada uno de los mandatos que están escritos en el libro de la ley de Dios» ."
29109,Gálatas,3,11,"11 Queda claro, entonces, que nadie puede hacerse justo ante Dios por tratar de cumplir la ley, ya que las Escrituras dicen: «Es por medio de la fe que el justo tiene vida» ."
29110,Gálatas,3,12,"12 El camino de la fe es muy diferente del camino de la ley, que dice: «Es mediante la obediencia a la ley que una persona tiene vida» ."
29111,Gálatas,3,13,"13 Pero Cristo nos ha rescatado de la maldición dictada en la ley. Cuando fue colgado en la cruz, cargó sobre sí la maldición de nuestras fechorías. Pues está escrito: «Maldito todo el que es colgado en un madero» ."
29112,Gálatas,3,14,"14 Mediante Cristo Jesús, Dios bendijo a los gentiles con la misma bendición que le prometió a Abraham, a fin de que los creyentes pudiéramos recibir por medio de la fe al Espíritu Santo prometido."
29113,Gálatas,3,15,"15 La ley y la promesa de Dios Amados hermanos, el siguiente es un ejemplo de la vida diaria: así como nadie puede anular ni modificar un acuerdo irrevocable, tampoco en este caso."
29114,Gálatas,3,16,"16 Dios ha dado las promesas a Abraham y a su hijo. Y noten que la Escritura no dice «a sus hijos» , como si significara muchos descendientes. Más bien, dice «a su hijo», y eso sin duda se refiere a Cristo."
29115,Gálatas,3,17,"17 Lo que trato de decir es lo siguiente: el acuerdo que Dios hizo con Abraham no podía anularse cuatrocientos treinta años más tarde —cuando Dios le dio la ley a Moisés—, porque Dios estaría rompiendo su promesa."
29116,Gálatas,3,18,"18 Pues, si fuera posible recibir la herencia por cumplir la ley, entonces esa herencia ya no sería el resultado de aceptar la promesa de Dios; pero Dios, por su gracia, se la concedió a Abraham mediante una promesa."
29117,Gálatas,3,19,"19 Entonces, ¿para qué se entregó la ley? Fue añadida a la promesa para mostrarle a la gente sus pecados, pero la intención era que la ley durara solo hasta la llegada del Hijo prometido. Por medio de ángeles, Dios entregó su ley a Moisés, quien hizo de mediador entre Dios y el pueblo."
29118,Gálatas,3,20,"20 Ahora bien, un mediador es de ayuda si dos o más partes tienen que llegar a un acuerdo, pero Dios —quien es uno solo— no usó ningún mediador cuando le dio la promesa a Abraham."
29119,Gálatas,3,21,"21 ¿Hay algún conflicto, entonces, entre la ley de Dios y las promesas de Dios? ¡De ninguna manera! Si la ley pudiera darnos vida nueva, nosotros podríamos hacernos justos ante Dios por obedecerla;"
29120,Gálatas,3,22,"22 pero las Escrituras declaran que todos somos prisioneros del pecado, así que recibimos la promesa de libertad que Dios hizo únicamente por creer en Jesucristo."
29121,Gálatas,3,23,"23 Hijos de Dios por medio de la fe Antes de que se nos abriera el camino de la fe en Cristo, estábamos vigilados por la ley. Nos mantuvo en custodia protectora, por así decirlo, hasta que fuera revelado el camino de la fe."
29122,Gálatas,3,24,"24 Dicho de otra manera, la ley fue nuestra tutora hasta que vino Cristo; nos protegió hasta que se nos declarara justos ante Dios por medio de la fe."
29123,Gálatas,3,25,"25 Y ahora que ha llegado el camino de la fe, ya no necesitamos que la ley sea nuestra tutora."
29124,Gálatas,3,26,26 Pues todos ustedes son hijos de Dios por la fe en Cristo Jesús.
29125,Gálatas,3,27,27 Y todos los que fueron unidos a Cristo en el bautismo se han puesto a Cristo como si se pusieran ropa nueva.
29126,Gálatas,3,28,"28 Ya no hay judío ni gentil, esclavo ni libre, hombre ni mujer, porque todos ustedes son uno en Cristo Jesús."
29127,Gálatas,3,29,"29 Y ahora que pertenecen a Cristo, son verdaderos hijos de Abraham. Son sus herederos, y la promesa de Dios a Abraham les pertenece a ustedes."
29128,Gálatas,4,1,"1 Piénsenlo de la siguiente manera: si un padre muere y deja una herencia a sus hijos pequeños, esos niños no están en mejor situación que los esclavos hasta que se hagan mayores de edad, aunque son los verdaderos dueños de todas las posesiones de su padre."
29129,Gálatas,4,2,2 Tienen que obedecer a sus tutores hasta que cumplan la edad establecida por su padre.
29130,Gálatas,4,3,3 Eso mismo sucedía con nosotros antes de que viniera Cristo. Éramos como niños; éramos esclavos de los principios espirituales básicos de este mundo.
29131,Gálatas,4,4,"4 Sin embargo, cuando se cumplió el tiempo establecido, Dios envió a su Hijo, nacido de una mujer y sujeto a la ley."
29132,Gálatas,4,5,"5 Dios lo envió para que comprara la libertad de los que éramos esclavos de la ley, a fin de poder adoptarnos como sus propios hijos;"
29133,Gálatas,4,6,"6 y debido a que somos sus hijos, Dios envió al Espíritu de su Hijo a nuestro corazón, el cual nos impulsa a exclamar «Abba, Padre» ."
29134,Gálatas,4,7,"7 Ahora ya no eres un esclavo sino un hijo de Dios, y como eres su hijo, Dios te ha hecho su heredero."
29135,Gálatas,4,8,"8 Preocupación de Pablo por los gálatas Antes de conocer a Dios, ustedes, los gentiles, eran esclavos de los llamados dioses, que ni siquiera existen."
29136,Gálatas,4,9,"9 Así que ahora que conocen a Dios (o mejor dicho, ahora que Dios los conoce a ustedes), ¿por qué quieren retroceder y convertirse otra vez en esclavos de los débiles e inútiles principios espirituales de este mundo?"
29137,Gálatas,4,10,"10 Pretenden ganarse el favor de Dios al cumplir con ciertos días o meses, estaciones o años."
29138,Gálatas,4,11,11 Temo por ustedes. Quizá todo el arduo trabajo que hice entre ustedes fue en vano.
29139,Gálatas,4,12,"12 Amados hermanos, les ruego que vivan como yo, libres de esas cosas, pues yo llegué a ser como ustedes, los gentiles, libre de esas leyes. Ustedes no me trataron mal cuando les prediqué por primera vez."
29140,Gálatas,4,13,"13 Sin duda, recordarán que yo estaba enfermo la primera vez que les llevé la Buena Noticia."
29141,Gálatas,4,14,"14 Aunque mi condición los tentaba a no aceptarme, ustedes no me despreciaron ni me rechazaron. Todo lo contrario, me recibieron y me cuidaron como si yo fuera un ángel de Dios o incluso el mismo Cristo Jesús."
29142,Gálatas,4,15,15 ¿Dónde ha ido a parar el espíritu de alegría y de gratitud que antes tenían? Estoy seguro de que ustedes se hubieran arrancado los propios ojos para dármelos de haber sido posible.
29143,Gálatas,4,16,16 ¿Acaso ahora me volví su enemigo porque les digo la verdad?
29144,Gálatas,4,17,"17 Esos falsos maestros están muy ansiosos de ganarse el favor de ustedes, pero sus intenciones no son nada buenas. Lo que quieren es aislarlos de mí para que ustedes solo les presten atención a ellos."
29145,Gálatas,4,18,"18 Si alguien quiere hacer cosas buenas por ustedes, no hay ningún problema; pero que lo haga en todo tiempo, no solo cuando estoy con ustedes."
29146,Gálatas,4,19,"19 ¡Oh mis hijos queridos! Siento como si volviera a sufrir dolores de parto por ustedes, y seguirán hasta que Cristo se forme por completo en sus vidas."
29147,Gálatas,4,20,"20 Desearía estar con ustedes en este momento para poder hablarles en otro tono, pero estando tan lejos, no sé qué más puedo hacer para ayudarlos."
29148,Gálatas,4,21,"21 Los dos hijos de Abraham Díganme ustedes, los que quieren vivir bajo la ley, ¿saben lo que en realidad dice la ley?"
29149,Gálatas,4,22,"22 Las Escrituras dicen que Abraham tuvo dos hijos, uno de la mujer esclava y el otro de su esposa, quien había nacido libre."
29150,Gálatas,4,23,23 El nacimiento del hijo de la esclava fue el resultado de un intento humano por lograr que se cumpliera la promesa de Dios; pero el nacimiento del hijo de la libre fue la manera en que Dios cumplió su promesa.
29151,Gálatas,4,24,"24 Esas dos mujeres son una ilustración de los dos pactos de Dios. La primera mujer, Agar, representa el monte Sinaí, donde el pueblo recibió la ley que los hizo esclavos."
29152,Gálatas,4,25,"25 Y ahora Jerusalén es igual que el monte Sinaí, en Arabia, porque la ciudad y sus hijos viven bajo la esclavitud de la ley;"
29153,Gálatas,4,26,"26 pero la otra mujer, Sara, representa la Jerusalén celestial. Ella es la mujer libre y es nuestra madre."
29154,Gálatas,4,27,"27 Como dijo Isaías: «¡Alégrate, oh mujer sin hijos, tú que nunca diste a luz! ¡Ponte a gritar de alegría, tú que nunca tuviste dolores de parto! ¡Pues la mujer desolada ahora tiene más hijos que la que vive con su esposo!» ."
29155,Gálatas,4,28,"28 Y ustedes, amados hermanos, son hijos de la promesa igual que Isaac;"
29156,Gálatas,4,29,"29 pero ahora son perseguidos por los que quieren que cumplan la ley, tal como Ismael —el hijo que nació del esfuerzo humano— persiguió a Isaac, el hijo que nació por el poder del Espíritu."
29157,Gálatas,4,30,"30 ¿Pero qué dicen las Escrituras al respecto? «Echa fuera a la esclava y a su hijo, porque el hijo de la mujer esclava no compartirá la herencia del hijo de la mujer libre» ."
29158,Gálatas,4,31,"31 Así que, amados hermanos, no somos hijos de la mujer esclava; somos hijos de la mujer libre."
29159,Gálatas,5,1,"1 Libertad en Cristo Por lo tanto, Cristo en verdad nos ha liberado. Ahora asegúrense de permanecer libres y no se esclavicen de nuevo a la ley."
29160,Gálatas,5,2,"2 ¡Presten atención! Yo, Pablo, les digo lo siguiente: si dependen de la circuncisión para hacerse justos ante Dios, entonces Cristo no les servirá de nada."
29161,Gálatas,5,3,"3 Lo repito: si pretenden lograr el favor de Dios mediante la circuncisión, entonces están obligados a obedecer cada una de las ordenanzas de la ley de Moisés."
29162,Gálatas,5,4,"4 Pues, si ustedes pretenden hacerse justos ante Dios por cumplir la ley, ¡han quedado separados de Cristo! Han caído de la gracia de Dios."
29163,Gálatas,5,5,"5 Sin embargo, los que vivimos por el Espíritu esperamos con anhelo recibir por la fe la justicia que Dios nos ha prometido."
